ruleID,original,trained,train_hit_count
21897,0.1108733,0.1108733,0
21946,0.1005038,3e-07,0
21967,0.261712,0.261712,0
21987,0.0834161,0.0,0
22036,0.0699797,-1e-07,0
22073,0.0893311,0.0893311,0
22100,0.2992528,0.3754469,0
22182,0.1883109,0.1883109,0
22255,0.0833556,0.0833556,0
22432,0.2357023,0.0685518,0
22457,0.1993366,0.1993366,0
22542,0.1550434,0.0001685,0
22698,0.2180104,0.2301284,0
22699,0.3162278,0.4845181,0
22713,0.1908854,0.0052689,0
22742,0.2,0.0017902,0
22775,0.1449428,0.0017663,0
22856,0.2,8.06e-05,0
22884,0.161044,0.161044,0
22900,0.1190139,-0.1425892,0
23002,0.2680602,0.4654021,0
23027,0.0499376,0.0499376,0
23098,0.0631666,-0.0006111,0
23102,0.0631666,0.0631666,0
23174,0.0891313,5e-07,0
23250,0.1883109,0.1883109,0
23306,0.0499376,0.0001378,0
23311,0.5516773,1.1580256,0
23320,0.0547039,1.4e-06,0
23339,0.1883109,0.1883109,0
23372,0.077363,0.0001737,0
23431,0.09475,-3.98e-05,0
23466,0.0704995,-0.0,0
23592,0.2857143,0.4713724,0
23601,0.0833747,-1.43e-05,0
23615,0.1190139,0.2698476,0
23694,0.0547039,0.0547039,0
23769,0.056629,0.056629,0
23864,0.2653725,0.4277569,0
23915,0.1481389,-0.0001278,0
23980,0.21604,0.0856175,0
23989,0.3821877,0.3842309,0
24060,0.0807134,2.43e-05,0
24204,0.0797769,0.000233,0
24214,0.080522,0.080522,0
24346,0.0706225,0.0706225,0
24359,0.0669983,0.0003423,0
24364,0.0846162,-0.0072318,0
24368,0.0971286,0.0034906,0
24375,0.0547039,0.0547039,0
24390,0.1031813,0.1031813,0
24423,0.1290362,0.0001112,0
24428,0.0573382,0.0573382,0
24543,0.2153082,0.2153082,0
24576,0.0499376,-7e-07,0
24666,0.0669983,0.0669983,0
24780,0.0573382,0.0573382,0
24805,0.1084362,0.1084362,0
24871,0.0998752,-4e-07,0
24947,0.080522,0.0001381,0
24953,0.0499376,-0.0008458,0
25092,0.4738036,0.8843449,0
25143,0.2366432,-0.0010447,0
25165,0.177261,0.1289683,0
25209,0.1121544,-8.9e-06,0
25241,0.1023417,0.1023417,0
25276,0.091747,0.091747,0
25406,0.2375955,0.0011835,0
25477,0.0630692,-0.0013733,0
25702,0.1168811,0.1168811,0
25785,0.0767216,4.48e-05,0
25858,0.0974972,-0.000741,0
25917,0.0611663,0.0611663,0
25954,0.0499376,0.0499376,0
26007,0.1006055,0.1006055,0
26138,0.0653895,0.0653895,0
26200,0.0920804,0.0920804,0
26208,0.0499376,0.0499376,0
26212,0.1781742,0.3474399,0
26227,0.0499376,0.0499376,0
26441,0.1202657,0.1202657,0
26495,0.0828011,0.0005844,0
26537,0.1686298,-0.1345996,0
26563,0.0835616,0.0835616,0
26697,0.219089,-0.0008738,0
26715,0.1908854,-8e-07,0
26730,0.0915929,0.0915929,0
26873,0.3187883,0.8219054,0
26917,0.0766589,-9.86e-05,0
26952,0.0872041,0.0872041,0
26979,0.0747853,0.0747853,0
27125,0.0547039,0.0547039,0
27140,0.5107539,0.7217138,0
27161,0.059087,0.0001876,0
27185,0.4404882,0.9998757,0
27323,0.2151657,0.0027888,0
27476,0.0547039,0.0547039,0
27648,0.0864945,0.0864945,0
27860,0.1045417,0.1045417,0
27871,0.059087,0.059087,0
27956,0.183597,0.0,0
28001,0.1049109,-2.9e-06,0
28139,0.326164,0.9490971,0
28143,0.0824786,0.0824786,0
28251,0.0731077,0.0731077,0
28256,0.0499376,0.0499376,0
28266,0.1880988,0.1880988,0
28282,0.125,0.125,0
28348,0.0989662,-1.03e-05,0
28430,0.0499376,0.0499376,0
28589,0.0706225,0.0706225,0
28629,0.0698999,-3.7e-06,0
28730,0.0547039,0.0547039,0
28769,0.09475,0.09475,0
28896,0.2409658,0.1200471,0
29032,0.0547039,-0.0028966,0
29087,0.091747,0.091747,0
29182,0.0531344,0.0531344,0
29228,0.1883109,0.1883109,0
29259,0.1216327,0.1216327,0
29292,0.0547039,2.35e-05,0
29315,0.0499376,-0.0,0
29337,0.0835616,-3e-07,0
29476,0.1553341,0.1553341,0
29512,0.1202657,0.212496,0
29535,0.2062842,0.2062842,0
29603,0.0704645,0.0,0
29615,0.0993563,-0.0009049,0
29748,0.0888757,-2e-06,0
29841,0.0891313,-1.83e-05,0
29858,0.144733,0.144733,0
30044,0.0547039,-0.0,0
30054,0.3015113,0.2661997,0
30178,0.1033899,0.1033899,0
30187,0.2413554,0.1414937,0
30511,0.0547039,0.0547039,0
30545,0.0499376,0.0499376,0
30565,0.209165,-0.0027372,0
30682,0.0886659,0.0001327,0
30690,0.0914605,0.0914605,0
30769,0.2153082,0.2153082,0
30846,0.1085565,0.1085565,0
30875,0.0669983,0.0669983,0
30954,0.1108733,0.1108733,0
31057,0.059087,0.059087,0
31087,0.2384488,0.1259525,0
31225,0.0547039,0.0547039,0
31283,0.080522,-0.0004885,0
31284,0.1558573,-6.92e-05,0
31340,0.2106059,5e-07,0
31469,0.059087,5.3e-06,0
31618,0.131824,0.1744204,0
31735,0.0864945,-0.0084371,0
31784,0.1883109,0.1883109,0
31795,0.0499376,0.0,0
31911,0.0547039,0.000259,0
32015,0.2140411,0.2561111,0
32019,0.235135,0.1226172,0
32058,0.2062842,0.2062842,0
32241,0.1068028,-0.0003876,0
32399,0.3655178,1.084676,0
32549,0.1302214,0.1302214,0
32551,0.0828011,1e-07,0
32577,0.4303315,0.9412966,0
32580,0.1397543,7.9e-05,0
32584,0.0669983,0.0013503,0
32733,0.091747,0.091747,0
32889,0.2294157,0.1310859,0
32916,0.1202657,0.0004631,0
32937,0.0891313,-4e-07,0
32939,0.2250455,-0.2134811,0
33003,0.0571849,-1e-06,0
33027,0.0547039,-0.0003835,0
33035,0.0740233,0.0740233,0
33224,0.0766589,0.0001597,0
33268,0.0499376,0.0499376,0
33278,0.059087,0.059087,0
33465,0.2896048,0.602819,0
33571,0.1085565,0.1085565,0
33611,0.091747,0.091747,0
33718,0.0699797,-0.0007373,0
33816,0.2680602,0.4446256,0
33818,0.076676,0.076676,0
33876,0.3256695,0.5998776,0
33903,0.0501759,0.0501759,0
33954,0.1138753,0.1334084,0
33955,0.135845,0.135845,0
34033,0.3485618,0.686738,0
34185,0.1626181,-5e-07,0
34343,0.2137126,-0.179307,0
34374,0.1138753,0.1138753,0
34394,0.1308062,-0.0007814,0
34408,0.1307707,0.1658076,0
34469,0.2760262,0.1975413,0
34477,0.1732507,0.044011,0
34552,0.4472136,1.0248394,0
34772,0.0499376,0.0499376,0
34869,0.1936492,-0.0024499,0
34938,0.059087,0.059087,0
35040,0.059087,0.059087,0
35071,0.0547039,0.0547039,0
35128,0.2062842,0.2062842,0
35146,0.0616626,0.0616626,0
35233,0.4886778,1.0994674,0
35474,0.1157792,0.1157792,0
35576,0.0864945,-0.0001841,0
35596,0.10475,8.7e-06,0
35726,0.0547039,0.0547039,0
35730,0.1001671,-2.21e-05,0
35740,0.0646396,-0.2527232,0
35927,0.0875856,0.0875856,0
35961,0.0499376,-0.0001169,0
36046,0.0800855,0.0800855,0
36116,0.1498128,0.1498128,0
36264,0.1416577,-4.7e-06,0
36292,0.0499376,-0.0015501,0
36322,0.080522,-0.0043646,0
36350,0.0631666,0.0631666,0
36446,0.076676,0.076676,0
36478,0.1810265,-0.1217023,0
36533,0.3944053,0.7213042,0
36552,0.1783512,-0.1078729,0
36566,0.1530077,0.1011189,0
36573,0.2898855,0.6410552,0
36651,0.1244979,0.1244979,0
36656,0.0893311,0.0893311,0
36667,0.10475,-9.15e-05,0
36706,0.231455,0.5633857,0
36714,0.1092174,-1.56e-05,0
36730,0.0980843,0.0980843,0
36738,0.3115885,0.9404233,0
36853,0.0499376,2.6e-06,0
36925,0.1160518,0.1160518,0
37021,0.1261423,6.8e-06,0
37081,0.0653895,0.0653895,0
37286,0.0571849,-4.7e-06,0
37312,0.1992048,0.229738,0
37431,0.0703888,0.1145909,0
37493,0.7071068,1.4096665,0
37611,0.10475,0.10475,0
37709,0.2797514,0.2840856,0
37760,0.2545875,-0.1426413,0
37775,0.1023417,-0.0003742,0
37792,0.0547039,0.0547039,0
37798,0.1085007,4.7e-06,0
37802,0.0921878,0.0002679,0
37848,0.0699797,-1.7e-05,0
37976,0.077363,0.077363,0
38144,0.2407717,0.6469422,0
38192,0.0772283,-0.0023043,0
38436,0.0808716,-8e-07,0
38516,0.10475,0.0012073,0
38637,0.0669983,0.0669983,0
38758,0.0940721,0.0940721,0
38791,0.075271,5.02e-05,0
38798,0.091747,0.091747,0
38845,0.1085565,0.1085565,0
38890,0.0740695,-1.18e-05,0
39028,0.0547039,0.0682679,0
39104,0.059087,0.059087,0
39107,0.135845,0.135845,0
39155,0.0669983,-4.57e-05,0
39215,0.0638319,-1.2e-06,0
39314,0.09475,0.09475,0
39324,0.261712,0.261712,0
39333,0.0973463,0.0001308,0
39367,0.0547039,-5.13e-05,0
39380,0.2743516,0.5982004,0
39384,0.241523,0.1912007,0
39437,0.2868315,0.3659973,0
39442,0.1799685,-3.79e-05,0
39476,0.0856235,3.48e-05,0
39503,0.2978417,0.2684304,0
39527,0.1755805,-0.0,0
39550,0.059087,-0.0004095,0
39631,0.1693769,-0.0013568,0
39685,0.2992528,0.3015165,0
39763,0.1841608,0.136776,0
39845,0.1256893,-9e-07,0
39868,0.1596739,0.4249509,0
39936,0.2182179,0.0182727,0
40012,0.0499376,-6e-07,0
40110,0.1293152,-0.0009921,0
40211,0.1484312,3.4e-06,0
40222,0.1124199,7.13e-05,0
40280,0.0740695,0.0740695,0
40311,0.0499376,4.31e-05,0
40329,0.0740695,-0.0004448,0
40571,0.1796053,0.0018346,0
40574,0.1157792,0.1157792,0
40704,0.2795714,0.2795714,0
40886,0.1564602,0.0001813,0
40928,0.2062842,0.2062842,0
40978,0.1067738,0.5270828,0
41020,0.1304016,-6.43e-05,0
41129,0.059087,-0.0004734,0
41145,0.1178826,0.1178826,0
41176,0.2188703,-0.1004039,0
41221,0.0957028,0.0957028,0
41249,0.0547039,-0.0003452,0
41255,0.0920804,-0.0005239,0
41296,0.1094078,0.1094078,0
41311,0.1894999,0.1677229,0
41317,0.0499376,-9e-07,0
41412,0.0740695,-1.2e-06,0
41424,0.1864315,-0.0001167,0
41611,0.0547039,0.0002623,0
41775,0.09759,0.09759,0
41852,0.0653895,0.0653895,0
42032,0.0642559,-0.1172011,0
42041,0.3071476,0.0847993,0
42191,0.0740695,-0.0,0
42197,0.0706225,0.0706225,0
42204,0.1563295,0.1563295,0
42219,0.0631666,0.0011583,0
42240,0.0631666,-1.76e-05,0
42244,0.0653895,0.0653895,0
42341,0.1272055,-0.0,0
42435,0.0893311,-0.0033255,0
42455,0.059087,-0.0001647,0
42462,0.2062842,0.2062842,0
42484,0.080522,-5.48e-05,0
42665,0.2123251,0.2454726,0
42673,0.0669983,0.0669983,0
42827,0.080522,0.080522,0
42958,0.0547039,0.0547039,0
43064,0.0767216,-5e-07,0
43066,0.4898979,1.0957725,0
43100,0.09759,0.09759,0
43157,0.059087,-1.4e-06,0
43293,0.1578819,-0.0435027,0
43388,0.1498128,0.001064,0
43533,0.1817904,0.0016284,0
43537,0.0669983,-1.2e-06,0
43538,0.2294157,0.2936969,0
43546,0.2062842,0.2062842,0
43661,0.1693769,-0.0135034,0
43671,0.0920804,-0.0003335,0
43716,0.0833556,0.0833556,0
43737,0.0631666,0.0631666,0
43836,0.0499376,0.0499376,0
43847,0.1946927,0.1908846,0
43998,0.0547039,0.0547039,0
44013,0.1302214,7e-07,0
44050,0.0885904,3.5e-06,0
44091,0.7637626,0.9673906,0
44130,0.0740695,8.01e-05,0
44156,0.0864945,0.0864945,0
44199,0.1811165,-0.0679923,0
44200,0.0527633,-0.0024205,0
44216,0.1005038,0.1005038,0
44231,0.059087,0.059087,0
44276,0.0669983,0.0669983,0
44382,0.241249,0.2200458,0
44476,0.091747,0.091747,0
44586,0.16265,0.2143429,0
44600,0.2526456,0.2526456,0
44640,0.0989541,0.0,0
44659,0.0706225,0.0023392,0
44737,0.0625699,0.0625699,0
44831,0.1422776,-2.4e-06,0
44953,0.1185738,-0.0018776,0
44980,0.0669983,0.0669983,0
45155,0.3117146,0.8675704,0
45381,0.0499376,0.0,0
45439,0.1531058,-0.0006516,0
45582,0.2738613,0.1089744,0
45594,0.0669983,0.0004407,0
45617,0.1263333,-0.0004776,0
45665,0.6793662,1.4878594,0
45792,0.0704995,3e-07,0
45835,0.2425356,0.305315,0
46011,0.2166121,-0.2249301,0
46096,0.080522,0.080522,0
46107,0.1500898,-0.0003304,0
46108,0.118174,2.2e-06,0
46122,0.059087,0.0002264,0
46283,0.1920553,0.1284717,0
46305,0.1287194,0.1287194,0
46634,0.1563295,-7.4e-06,0
46710,0.0499376,0.0499376,0
46812,0.1084121,4.3e-06,0
46890,0.1263333,0.1263333,0
46926,0.2026678,-0.1002642,0
46986,0.0547039,0.0547039,0
46993,0.2948839,0.4708603,0
47091,0.0989541,-4.48e-05,0
47152,0.2346904,0.1636815,0
47157,0.0885181,1.2e-06,0
47246,0.2828427,0.4116738,0
47404,0.0973463,-0.0534841,0
47428,0.077363,-0.0006894,0
47578,0.3300749,0.7229307,0
47635,0.29173,0.0419742,0
47648,0.0856968,5.23e-05,0
47664,0.1505115,-0.0007468,0
47668,0.0499376,0.0499376,0
47734,0.1760282,0.1760282,0
47793,0.2338204,-0.2294549,0
47935,0.0573382,0.0573382,0
47945,0.0704995,0.0001277,0
47973,0.2309401,-0.0013546,0
48233,0.1023417,0.0,0
48274,0.0810885,0.0810885,0
48279,0.0920315,0.0920315,0
48413,0.0547039,-6e-07,0
48557,0.5091751,0.9051058,0
48568,0.1756821,-0.0005465,0
48701,0.2044652,-0.1962131,0
48785,0.1419905,-0.000146,0
48998,0.1148759,9e-07,0
49004,0.1429996,0.1429996,0
49070,0.1376685,0.1376685,0
49081,0.1883109,0.1883109,0
49106,0.1680054,5.2e-06,0
49201,0.1993366,0.1993366,0
49220,0.0547039,0.0008668,0
49246,0.1584443,0.2662356,0
49323,0.0499376,0.0499376,0
49381,0.1714986,0.0048366,0
49406,0.0766589,1.34e-05,0
49507,0.1154701,0.1154701,0
49529,0.3265986,0.0002558,0
49541,0.0669983,-0.000272,0
49578,0.3779645,1.0274848,0
49612,0.0669983,0.0669983,0
49664,0.1970659,0.1363695,0
49677,0.2347725,0.2347725,0
49689,0.3362194,0.7344179,0
49714,0.1083856,-0.0,0
49822,0.1278275,0.1278275,0
49965,0.1656243,1.71e-05,0
50079,0.0782301,0.000106,0
50090,0.0499376,0.0499376,0
50198,0.1773317,-0.0011,0
50219,0.2062842,0.2062842,0
50284,0.125,0.125,0
50290,0.0740695,0.0,0
50464,0.1561738,-0.0001803,0
50487,0.0619324,0.0619324,0
50508,0.0990471,-0.0624598,0
50725,0.0905357,0.0905357,0
50731,0.0547039,0.0547039,0
50781,0.2514327,0.1157852,0
50794,0.1179096,-8.71e-05,0
50805,0.2125976,-0.1415273,0
50941,0.5,1.1709125,0
51205,0.077363,0.077363,0
51229,0.0499376,0.0499376,0
51238,0.0864945,1e-07,0
51251,0.1402574,0.1402574,0
51333,0.3603846,0.3603846,0
51335,0.0499376,0.0499376,0
51371,0.1168811,0.1168811,0
51380,0.20498,0.0746619,0
51390,0.0693561,0.0693561,0
51404,0.2790059,0.5239023,0
51432,0.077363,0.077363,0
51781,0.3042903,0.3042903,0
51816,0.0835616,0.0835616,0
51985,0.16265,0.0806966,0
52044,0.1820367,0.1820367,0
52077,0.0740695,8.3e-06,0
52092,0.2581989,0.0891636,0
52129,0.2062842,0.2062842,0
52146,0.2639548,0.1949602,0
52179,0.0706812,0.0706812,0
52216,0.0833556,0.0833556,0
52244,0.2718444,0.0441164,0
52281,0.0516949,0.0516949,0
52282,0.1444092,-0.0,0
52290,0.0706225,0.0706225,0
52309,0.1558573,0.9721481,0
52362,0.4225771,0.9981495,0
52533,0.0551653,-0.0003012,0
52549,0.0669983,1.32e-05,0
52611,0.0499376,7e-06,0
52696,0.321208,0.6779511,0
52711,0.1301889,0.2437369,0
52905,0.0547039,0.0547039,0
52914,0.1828017,-0.168859,0
52971,0.0971286,0.0012903,0
53041,0.0749111,-0.0008105,0
53083,0.2672612,0.0592427,0
53100,0.0776363,0.0776363,0
53169,0.1243437,2.78e-05,0
